tt,recId,year,month,day,angle
646053,118,-2944,10,19,4
646054,118,-2944,10,20,5
646411,118,-2943,10,12,5
646412,118,-2943,10,13,4
646413,118,-2943,10,14,4
646414,118,-2943,10,15,3
646415,118,-2943,10,16,3
646416,118,-2943,10,17,3
646417,118,-2943,10,18,3
646418,118,-2943,10,19,4
646419,118,-2943,10,20,5
646776,118,-2942,10,12,5
646777,118,-2942,10,13,4
646778,118,-2942,10,14,4
646779,118,-2942,10,15,3
646780,118,-2942,10,16,3
646781,118,-2942,10,17,3
646782,118,-2942,10,18,3
646783,118,-2942,10,19,4
646784,118,-2942,10,20,5
646785,118,-2942,10,21,5
647141,118,-2941,10,12,5
647142,118,-2941,10,13,5
647143,118,-2941,10,14,4
647144,118,-2941,10,15,3
647145,118,-2941,10,16,3
647146,118,-2941,10,17,3
647147,118,-2941,10,18,3
647148,118,-2941,10,19,4
647149,118,-2941,10,20,4
647150,118,-2941,10,21,5
647507,118,-2940,10,12,5
647508,118,-2940,10,13,4
647509,118,-2940,10,14,3
647510,118,-2940,10,15,3
647511,118,-2940,10,16,3
647512,118,-2940,10,17,3
647513,118,-2940,10,18,4
647514,118,-2940,10,19,4
647515,118,-2940,10,20,5
647872,118,-2939,10,12,5
647873,118,-2939,10,13,4
647874,118,-2939,10,14,4
647875,118,-2939,10,15,3
647876,118,-2939,10,16,3
647877,118,-2939,10,17,3
647878,118,-2939,10,18,3
647879,118,-2939,10,19,4
647880,118,-2939,10,20,5
647881,118,-2939,10,21,5
648237,118,-2938,10,12,5
648238,118,-2938,10,13,4
648239,118,-2938,10,14,4
648240,118,-2938,10,15,3
648241,118,-2938,10,16,3
648242,118,-2938,10,17,3
648243,118,-2938,10,18,3
648244,118,-2938,10,19,4
648245,118,-2938,10,20,4
648246,118,-2938,10,21,5
648602,118,-2937,10,12,5
648603,118,-2937,10,13,5
648604,118,-2937,10,14,4
648605,118,-2937,10,15,3
648606,118,-2937,10,16,3
648607,118,-2937,10,17,3
648608,118,-2937,10,18,3
648609,118,-2937,10,19,4
648610,118,-2937,10,20,4
648611,118,-2937,10,21,5
648968,118,-2936,10,12,5
648969,118,-2936,10,13,4
648970,118,-2936,10,14,3
648971,118,-2936,10,15,3
648972,118,-2936,10,16,3
648973,118,-2936,10,17,3
648974,118,-2936,10,18,4
648975,118,-2936,10,19,4
648976,118,-2936,10,20,5
649333,118,-2935,10,12,5
649334,118,-2935,10,13,4
649335,118,-2935,10,14,4
649336,118,-2935,10,15,3
649337,118,-2935,10,16,3
649338,118,-2935,10,17,3
649339,118,-2935,10,18,3
649340,118,-2935,10,19,4
649341,118,-2935,10,20,5
649342,118,-2935,10,21,5
649698,118,-2934,10,12,5
649699,118,-2934,10,13,4
649700,118,-2934,10,14,4
649701,118,-2934,10,15,3
649702,118,-2934,10,16,3
649703,118,-2934,10,17,3
649704,118,-2934,10,18,3
649705,118,-2934,10,19,4
649706,118,-2934,10,20,4
649707,118,-2934,10,21,5
650063,118,-2933,10,12,5
650064,118,-2933,10,13,5
650065,118,-2933,10,14,4
650066,118,-2933,10,15,3
650067,118,-2933,10,16,3
650068,118,-2933,10,17,3
650069,118,-2933,10,18,3
650070,118,-2933,10,19,4
650071,118,-2933,10,20,4
650072,118,-2933,10,21,5
650429,118,-2932,10,12,5
650430,118,-2932,10,13,4
650431,118,-2932,10,14,3
650432,118,-2932,10,15,3
650433,118,-2932,10,16,3
650434,118,-2932,10,17,3
650435,118,-2932,10,18,4
650436,118,-2932,10,19,4
650437,118,-2932,10,20,5
650794,118,-2931,10,12,5
650795,118,-2931,10,13,4
650796,118,-2931,10,14,4
650797,118,-2931,10,15,3
650798,118,-2931,10,16,3
650799,118,-2931,10,17,3
650800,118,-2931,10,18,3
650801,118,-2931,10,19,4
650802,118,-2931,10,20,5
650803,118,-2931,10,21,5
651159,118,-2930,10,12,5
651160,118,-2930,10,13,4
651161,118,-2930,10,14,4
651162,118,-2930,10,15,3
651163,118,-2930,10,16,3
651164,118,-2930,10,17,3
651165,118,-2930,10,18,3
651166,118,-2930,10,19,4
651167,118,-2930,10,20,4
651168,118,-2930,10,21,5
651524,118,-2929,10,12,5
651525,118,-2929,10,13,5
651526,118,-2929,10,14,4
651527,118,-2929,10,15,3
651528,118,-2929,10,16,3
651529,118,-2929,10,17,3
651530,118,-2929,10,18,3
651531,118,-2929,10,19,4
651532,118,-2929,10,20,4
651533,118,-2929,10,21,5
651890,118,-2928,10,12,5
651891,118,-2928,10,13,4
651892,118,-2928,10,14,3
651893,118,-2928,10,15,3
651894,118,-2928,10,16,3
651895,118,-2928,10,17,3
651896,118,-2928,10,18,3
651897,118,-2928,10,19,4
651898,118,-2928,10,20,5
652255,118,-2927,10,12,5
652256,118,-2927,10,13,4
652257,118,-2927,10,14,4
652258,118,-2927,10,15,3
652259,118,-2927,10,16,3
652260,118,-2927,10,17,3
652261,118,-2927,10,18,3
652262,118,-2927,10,19,4
652263,118,-2927,10,20,5
652264,118,-2927,10,21,5
652620,118,-2926,10,12,5
652621,118,-2926,10,13,4
652622,118,-2926,10,14,4
652623,118,-2926,10,15,3
652624,118,-2926,10,16,3
652625,118,-2926,10,17,3
